Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-6/used,emr-worker-60/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,,,,,
14:12:15,10357026816.00 ,3317039104.00 ,3707985920.00 ,3156811776.00 ,3132596224.00 ,3170074624.00 ,3187703808.00 ,3166093312.00 ,3154300928.00 ,3097763840.00 ,3097366528.00 ,6892650496.00 ,3025711104.00 ,3108016128.00 ,3120054272.00 ,3156955136.00 ,3204898816.00 ,6650421248.00 ,3073003520.00 ,3161841664.00 ,3142582272.00 ,3130257408.00 ,3153047552.00 ,3170127872.00 ,3173916672.00 ,3529773056.00 ,3213090816.00 ,3151790080.00 ,3080986624.00 ,3155734528.00 ,3130634240.00 ,3161739264.00 ,3126382592.00 ,3161112576.00 ,2989735936.00 ,3178876928.00 ,3182723072.00 ,3174924288.00 ,3212382208.00 ,3155361792.00 ,3210776576.00 ,3354554368.00 ,3518861312.00 ,3153342464.00 ,2987479040.00 ,3169837056.00 ,3361845248.00 ,3182972928.00 ,2914881536.00 ,3491852288.00 ,3280543744.00 ,3150905344.00 ,6955802624.00 ,3205627904.00 ,3146432512.00 ,3160367104.00 ,3517403136.00 ,8338268160.00 ,3170185216.00 ,3219730432.00 ,3100864512.00 ,,217906028544.00 ,,,,
14:12:30,10255511552.00 ,3326459904.00 ,3729420288.00 ,3169738752.00 ,3146563584.00 ,3181891584.00 ,3198955520.00 ,3180404736.00 ,3175387136.00 ,3122712576.00 ,3115999232.00 ,6897618944.00 ,3052687360.00 ,3150516224.00 ,3138023424.00 ,3169636352.00 ,3215966208.00 ,6648721408.00 ,3089342464.00 ,3176337408.00 ,3151249408.00 ,3164303360.00 ,3167690752.00 ,3178876928.00 ,3181174784.00 ,3550519296.00 ,3225538560.00 ,3176759296.00 ,3092180992.00 ,3170398208.00 ,3143163904.00 ,3172519936.00 ,3138293760.00 ,3177349120.00 ,3004018688.00 ,3184328704.00 ,3180072960.00 ,3186102272.00 ,3225808896.00 ,3164082176.00 ,3227664384.00 ,3379245056.00 ,3536109568.00 ,3154235392.00 ,3007016960.00 ,3180507136.00 ,3386327040.00 ,3204427776.00 ,2920898560.00 ,3522334720.00 ,3295662080.00 ,3166752768.00 ,6955667456.00 ,3213811712.00 ,3156635648.00 ,3151478784.00 ,3561553920.00 ,8365170688.00 ,3185037312.00 ,3233009664.00 ,3110092800.00 ,,218689966080.00 ,,,,
14:12:45,10254663680.00 ,3357986816.00 ,3746430976.00 ,3177652224.00 ,3157811200.00 ,3194818560.00 ,3210563584.00 ,3195105280.00 ,3195461632.00 ,3136380928.00 ,3123990528.00 ,6894866432.00 ,3067932672.00 ,3142602752.00 ,3155058688.00 ,3183398912.00 ,3229102080.00 ,6648934400.00 ,3102060544.00 ,3188285440.00 ,3163537408.00 ,3176886272.00 ,3186610176.00 ,3188543488.00 ,3190747136.00 ,3578482688.00 ,3233484800.00 ,3186819072.00 ,3100430336.00 ,3183865856.00 ,3159511040.00 ,3183112192.00 ,3145023488.00 ,3192590336.00 ,3019046912.00 ,3196784640.00 ,3192729600.00 ,3198431232.00 ,3238854656.00 ,3179720704.00 ,3238875136.00 ,3396268032.00 ,3556155392.00 ,3173924864.00 ,3017289728.00 ,3186884608.00 ,3406794752.00 ,3208343552.00 ,2923286528.00 ,3540987904.00 ,3306541056.00 ,3181613056.00 ,6949195776.00 ,3222663168.00 ,3170414592.00 ,3160489984.00 ,3596312576.00 ,8384684032.00 ,3196866560.00 ,3247394816.00 ,3125235712.00 ,,219448541184.00 ,,,,
14:13:00,10267107328.00 ,6135853056.00 ,10469027840.00 ,7739068416.00 ,7528132608.00 ,7702974464.00 ,7562321920.00 ,7714254848.00 ,7528570880.00 ,7646543872.00 ,7654596608.00 ,7484923904.00 ,5123346432.00 ,7359528960.00 ,7346552832.00 ,7395315712.00 ,7736045568.00 ,7912583168.00 ,7591616512.00 ,7566254080.00 ,7519490048.00 ,7377645568.00 ,7376404480.00 ,7566991360.00 ,7574253568.00 ,12330024960.00 ,7425482752.00 ,7437078528.00 ,7604604928.00 ,7691931648.00 ,7515295744.00 ,7676784640.00 ,7665745920.00 ,7341400064.00 ,7213789184.00 ,7550713856.00 ,7757398016.00 ,7558307840.00 ,7599128576.00 ,7539970048.00 ,7744647168.00 ,12460011520.00 ,12307628032.00 ,7558578176.00 ,7364186112.00 ,7556579328.00 ,12428292096.00 ,7725993984.00 ,7289794560.00 ,12323827712.00 ,7661199360.00 ,7544111104.00 ,7641063424.00 ,7745593344.00 ,7537750016.00 ,7652061184.00 ,12344954880.00 ,12997582848.00 ,7557890048.00 ,7431127040.00 ,7459581952.00 ,,497119514624.00 ,,,,
14:13:15,10261520384.00 ,8005148672.00 ,11845021696.00 ,7887204352.00 ,7826624512.00 ,7865655296.00 ,7848407040.00 ,7851446272.00 ,7844339712.00 ,7813709824.00 ,7785824256.00 ,8108879872.00 ,7732539392.00 ,7818985472.00 ,7823839232.00 ,7853494272.00 ,7911276544.00 ,8064450560.00 ,7738707968.00 ,7853248512.00 ,7809695744.00 ,7845531648.00 ,7855255552.00 ,7854481408.00 ,7855513600.00 ,13000724480.00 ,7901954048.00 ,7890399232.00 ,7769133056.00 ,7847890944.00 ,7811710976.00 ,7847829504.00 ,7829540864.00 ,7821824000.00 ,7682273280.00 ,7874777088.00 ,7897456640.00 ,7839707136.00 ,7893450752.00 ,7845203968.00 ,7876816896.00 ,12876193792.00 ,12967952384.00 ,7842951168.00 ,7677743104.00 ,7845904384.00 ,12847681536.00 ,7874375680.00 ,7596675072.00 ,13133025280.00 ,7963475968.00 ,7837437952.00 ,8115269632.00 ,7875219456.00 ,7812804608.00 ,7813697536.00 ,12837244928.00 ,13454913536.00 ,7848701952.00 ,7898652672.00 ,7764602880.00 ,,521476018176.00 ,,,,
14:13:30,10249654272.00 ,8011796480.00 ,13058088960.00 ,7888662528.00 ,7817273344.00 ,7867052032.00 ,7845330944.00 ,7849979904.00 ,7847608320.00 ,7811305472.00 ,7781445632.00 ,8103698432.00 ,7754055680.00 ,7830253568.00 ,7825133568.00 ,7852888064.00 ,7991869440.00 ,8062038016.00 ,7741612032.00 ,7848292352.00 ,7798722560.00 ,7848304640.00 ,7860891648.00 ,7855620096.00 ,7953514496.00 ,13094768640.00 ,7901978624.00 ,7899037696.00 ,7754428416.00 ,7851347968.00 ,7809896448.00 ,7841378304.00 ,7824879616.00 ,7822934016.00 ,7690276864.00 ,7867953152.00 ,7899983872.00 ,7837908992.00 ,7905120256.00 ,7848325120.00 ,7891595264.00 ,13055639552.00 ,12966490112.00 ,7837564928.00 ,7683006464.00 ,7840276480.00 ,13031817216.00 ,7881195520.00 ,7696809984.00 ,13257125888.00 ,7969509376.00 ,7838388224.00 ,8107245568.00 ,7872528384.00 ,7815888896.00 ,7912513536.00 ,12932775936.00 ,13457485824.00 ,7852613632.00 ,7906066432.00 ,7765127168.00 ,,523776974848.00 ,,,,
14:13:45,10430427136.00 ,8111153152.00 ,13099032576.00 ,7892283392.00 ,7825117184.00 ,7883546624.00 ,7851298816.00 ,7854120960.00 ,7843885056.00 ,7810654208.00 ,7791628288.00 ,8110395392.00 ,7754694656.00 ,7819554816.00 ,7831228416.00 ,7859896320.00 ,7999733760.00 ,8070352896.00 ,7747629056.00 ,7852695552.00 ,7803326464.00 ,7856136192.00 ,7972687872.00 ,7858864128.00 ,7954321408.00 ,13194256384.00 ,7905370112.00 ,7898812416.00 ,7759339520.00 ,7850668032.00 ,7814131712.00 ,7847108608.00 ,7832842240.00 ,7826497536.00 ,7695716352.00 ,7879200768.00 ,7909429248.00 ,7844093952.00 ,7896707072.00 ,7849615360.00 ,7885901824.00 ,13063168000.00 ,12976517120.00 ,7850188800.00 ,7679426560.00 ,7850127360.00 ,13033771008.00 ,7878709248.00 ,7701970944.00 ,13266264064.00 ,7967592448.00 ,7837519872.00 ,8115236864.00 ,7880130560.00 ,7822716928.00 ,7918587904.00 ,13036941312.00 ,13511524352.00 ,7853162496.00 ,7911247872.00 ,7787872256.00 ,,524717031424.00 ,,,,
14:14:00,10250674176.00 ,8098357248.00 ,13077860352.00 ,7894999040.00 ,7825592320.00 ,7873343488.00 ,7851151360.00 ,7851401216.00 ,7842856960.00 ,7812775936.00 ,7793012736.00 ,8107720704.00 ,7760408576.00 ,7820419072.00 ,7848980480.00 ,7857844224.00 ,7994724352.00 ,8071647232.00 ,7748546560.00 ,7852421120.00 ,7805931520.00 ,7850082304.00 ,7961739264.00 ,7866093568.00 ,7953043456.00 ,13208670208.00 ,7910469632.00 ,7899385856.00 ,7758995456.00 ,7850262528.00 ,7812141056.00 ,7849385984.00 ,7838388224.00 ,7823941632.00 ,7694974976.00 ,7884898304.00 ,7904120832.00 ,7859417088.00 ,7895052288.00 ,7849123840.00 ,7881453568.00 ,13060194304.00 ,12971511808.00 ,7851917312.00 ,7681908736.00 ,7848013824.00 ,13033664512.00 ,7880527872.00 ,7703744512.00 ,13260980224.00 ,7975653376.00 ,7842373632.00 ,8119799808.00 ,7877435392.00 ,7825985536.00 ,7921172480.00 ,13038546944.00 ,13505859584.00 ,7858196480.00 ,7909347328.00 ,7815307264.00 ,,524574449664.00 ,,,,
14:14:15,10246012928.00 ,8097857536.00 ,13169958912.00 ,7943864320.00 ,7871897600.00 ,7915966464.00 ,7901696000.00 ,7901118464.00 ,7842119680.00 ,7814164480.00 ,7837093888.00 ,8109576192.00 ,7758061568.00 ,7865663488.00 ,7829835776.00 ,7857307648.00 ,7993913344.00 ,8069234688.00 ,7813623808.00 ,7896989696.00 ,7853551616.00 ,7853936640.00 ,7964917760.00 ,7914856448.00 ,7967367168.00 ,13204348928.00 ,7908622336.00 ,7897411584.00 ,7773282304.00 ,7860494336.00 ,7863537664.00 ,7902179328.00 ,7838240768.00 ,7822282752.00 ,7745265664.00 ,7880151040.00 ,7902351360.00 ,7890673664.00 ,7951196160.00 ,7848460288.00 ,7936954368.00 ,13152448512.00 ,13023023104.00 ,7899885568.00 ,7675883520.00 ,7897563136.00 ,13037858816.00 ,7879213056.00 ,7705939968.00 ,13262163968.00 ,7982886912.00 ,7841746944.00 ,8118788096.00 ,7938539520.00 ,7825444864.00 ,7936638976.00 ,13043040256.00 ,13508026368.00 ,7898791936.00 ,7912550400.00 ,7828021248.00 ,,525884493824.00 ,,,,
14:14:30,10266677248.00 ,8119783424.00 ,13170847744.00 ,7945584640.00 ,7880589312.00 ,7923118080.00 ,7935913984.00 ,7905988608.00 ,7924539392.00 ,7877742592.00 ,7843590144.00 ,8111607808.00 ,7798136832.00 ,7885389824.00 ,7882547200.00 ,7936905216.00 ,8007127040.00 ,8087818240.00 ,7839817728.00 ,7907205120.00 ,7872438272.00 ,7921655808.00 ,7971696640.00 ,7934734336.00 ,7969898496.00 ,13223788544.00 ,7965876224.00 ,7967563776.00 ,7811760128.00 ,7918403584.00 ,7878443008.00 ,7908564992.00 ,7886753792.00 ,7898120192.00 ,7739363328.00 ,7935827968.00 ,7972900864.00 ,7905980416.00 ,7946883072.00 ,7917543424.00 ,7950909440.00 ,13263323136.00 ,13090373632.00 ,7919255552.00 ,7738368000.00 ,7898853376.00 ,13293776896.00 ,7940407296.00 ,7711842304.00 ,13309136896.00 ,8058167296.00 ,7907610624.00 ,8131493888.00 ,7951982592.00 ,7890415616.00 ,7951917056.00 ,13098725376.00 ,13532323840.00 ,7913328640.00 ,7981707264.00 ,7870795776.00 ,,528203841536.00 ,,,,
14:14:45,10248187904.00 ,8123346944.00 ,2783952896.00 ,2776645632.00 ,2729979904.00 ,2778554368.00 ,2785484800.00 ,2765811712.00 ,2751496192.00 ,2710327296.00 ,2702893056.00 ,2718064640.00 ,7800631296.00 ,2722095104.00 ,2737537024.00 ,2776346624.00 ,2822316032.00 ,2736607232.00 ,2665246720.00 ,2754658304.00 ,2737643520.00 ,2758721536.00 ,2773110784.00 ,2788974592.00 ,2763784192.00 ,2763575296.00 ,2817994752.00 ,2767564800.00 ,2684989440.00 ,2763776000.00 ,2743070720.00 ,2772742144.00 ,2742190080.00 ,2719006720.00 ,2592567296.00 ,2793521152.00 ,2784104448.00 ,2775027712.00 ,2815180800.00 ,2762674176.00 ,2810003456.00 ,2587578368.00 ,2751983616.00 ,2748641280.00 ,2581852160.00 ,2764939264.00 ,2586120192.00 ,2805743616.00 ,2518290432.00 ,2719281152.00 ,2878783488.00 ,2752892928.00 ,2786275328.00 ,2815627264.00 ,2741747712.00 ,2750062592.00 ,2752163840.00 ,2743373824.00 ,2771828736.00 ,2846932992.00 ,2694205440.00 ,,185418731520.00 ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10430427136.00 ,8123346944.00 ,13170847744.00 ,7945584640.00 ,7880589312.00 ,7923118080.00 ,7935913984.00 ,7905988608.00 ,7924539392.00 ,7877742592.00 ,7843590144.00 ,8111607808.00 ,7800631296.00 ,7885389824.00 ,7882547200.00 ,7936905216.00 ,8007127040.00 ,8087818240.00 ,7839817728.00 ,7907205120.00 ,7872438272.00 ,7921655808.00 ,7972687872.00 ,7934734336.00 ,7969898496.00 ,13223788544.00 ,7965876224.00 ,7967563776.00 ,7811760128.00 ,7918403584.00 ,7878443008.00 ,7908564992.00 ,7886753792.00 ,7898120192.00 ,7745265664.00 ,7935827968.00 ,7972900864.00 ,7905980416.00 ,7951196160.00 ,7917543424.00 ,7950909440.00 ,13263323136.00 ,13090373632.00 ,7919255552.00 ,7738368000.00 ,7898853376.00 ,13293776896.00 ,7940407296.00 ,7711842304.00 ,13309136896.00 ,8058167296.00 ,7907610624.00 ,8131493888.00 ,7951982592.00 ,7890415616.00 ,7951917056.00 ,13098725376.00 ,13532323840.00 ,7913328640.00 ,7981707264.00 ,7870795776.00 ,,528384856064.00 ,,528384856064.00 ,554133557248.00 ,1082518413312.00 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174293585920.00 ,171626901504.00 ,345920487424.00 
14:15:00,9728659456.00 ,2930225152.00 ,2788405248.00 ,2774736896.00 ,2724470784.00 ,2776514560.00 ,2792275968.00 ,2764075008.00 ,2741374976.00 ,2707763200.00 ,2709352448.00 ,2713477120.00 ,2641362944.00 ,2721841152.00 ,2731540480.00 ,2770034688.00 ,2822193152.00 ,2725367808.00 ,2661257216.00 ,2750648320.00 ,2740826112.00 ,2745667584.00 ,2773536768.00 ,2787246080.00 ,2753388544.00 ,2764132352.00 ,2806706176.00 ,2765410304.00 ,2681888768.00 ,2759499776.00 ,2741768192.00 ,2778144768.00 ,2739920896.00 ,2718355456.00 ,2590126080.00 ,2788687872.00 ,2782670848.00 ,2761396224.00 ,2818203648.00 ,2771615744.00 ,2809069568.00 ,2585227264.00 ,2747826176.00 ,2741198848.00 ,2577866752.00 ,2757623808.00 ,2577338368.00 ,2804813824.00 ,2525564928.00 ,2712453120.00 ,2871627776.00 ,2752765952.00 ,2775605248.00 ,2815074304.00 ,2737680384.00 ,2751397888.00 ,2753773568.00 ,2740355072.00 ,2767962112.00 ,2840457216.00 ,2694590464.00 ,,174385041408.00 ,,,,702474.52 
14:15:15,9914912768.00 ,2925711360.00 ,2783596544.00 ,2774724608.00 ,2725748736.00 ,2776338432.00 ,2793435136.00 ,2765426688.00 ,2741374976.00 ,2724880384.00 ,2700271616.00 ,2713526272.00 ,2640572416.00 ,2720993280.00 ,2727460864.00 ,2771771392.00 ,2821251072.00 ,2723987456.00 ,2660745216.00 ,2749321216.00 ,2740695040.00 ,2749423616.00 ,2773409792.00 ,2786955264.00 ,2755104768.00 ,2764201984.00 ,2805149696.00 ,2767196160.00 ,2681708544.00 ,2761060352.00 ,2741018624.00 ,2791239680.00 ,2738958336.00 ,2716549120.00 ,2589896704.00 ,2792292352.00 ,2782121984.00 ,2761961472.00 ,2817691648.00 ,2776014848.00 ,2808700928.00 ,2586284032.00 ,2763747328.00 ,2742251520.00 ,2578837504.00 ,2760888320.00 ,2576605184.00 ,2806345728.00 ,2512756736.00 ,2712862720.00 ,2873688064.00 ,2753232896.00 ,2775015424.00 ,2816663552.00 ,2738937856.00 ,2748035072.00 ,2755383296.00 ,2738659328.00 ,2768953344.00 ,2844131328.00 ,2696040448.00 ,,174606721024.00 ,,,,
14:15:30,9726308352.00 ,2938347520.00 ,2781028352.00 ,2771468288.00 ,2723880960.00 ,2773409792.00 ,2788945920.00 ,2762461184.00 ,2742157312.00 ,2705137664.00 ,2693885952.00 ,2713329664.00 ,2640465920.00 ,2736300032.00 ,2734309376.00 ,2764500992.00 ,2817183744.00 ,2725732352.00 ,2659983360.00 ,2758144000.00 ,2737758208.00 ,2750234624.00 ,2773979136.00 ,2785693696.00 ,2749468672.00 ,2762264576.00 ,2804854784.00 ,2765848576.00 ,2680659968.00 ,2762129408.00 ,2739814400.00 ,2771931136.00 ,2735730688.00 ,2723622912.00 ,2585006080.00 ,2788757504.00 ,2777878528.00 ,2755489792.00 ,2814296064.00 ,2767618048.00 ,2808725504.00 ,2587557888.00 ,2745618432.00 ,2737270784.00 ,2576625664.00 ,2758664192.00 ,2572967936.00 ,2803769344.00 ,2511282176.00 ,2708897792.00 ,2866745344.00 ,2752720896.00 ,2773704704.00 ,2814734336.00 ,2735734784.00 ,2747703296.00 ,2752143360.00 ,2739027968.00 ,2770104320.00 ,2842947584.00 ,2696622080.00 ,,174293585920.00 ,,,,
14:15:45,9739231232.00 ,2933252096.00 ,2782031872.00 ,2770477056.00 ,2721812480.00 ,2772910080.00 ,2791272448.00 ,2779344896.00 ,2743144448.00 ,2706653184.00 ,2698141696.00 ,2711064576.00 ,2640637952.00 ,2717904896.00 ,2733920256.00 ,2768216064.00 ,2819932160.00 ,2724958208.00 ,2660417536.00 ,2755280896.00 ,2739134464.00 ,2748014592.00 ,2772049920.00 ,2784378880.00 ,2751160320.00 ,2762833920.00 ,2804326400.00 ,2767433728.00 ,2680610816.00 ,2761945088.00 ,2740645888.00 ,2774564864.00 ,2735906816.00 ,2720940032.00 ,2588602368.00 ,2789072896.00 ,2794598400.00 ,2759208960.00 ,2814173184.00 ,2766438400.00 ,2809540608.00 ,2586275840.00 ,2748145664.00 ,2744651776.00 ,2575237120.00 ,2758336512.00 ,2573557760.00 ,2804322304.00 ,2511122432.00 ,2725130240.00 ,2868056064.00 ,2750054400.00 ,2773139456.00 ,2816638976.00 ,2737319936.00 ,2748186624.00 ,2753564672.00 ,2736988160.00 ,2775928832.00 ,2845204480.00 ,2695503872.00 ,,174363549696.00 ,,,,
14:16:00,9728745472.00 ,2929520640.00 ,2782097408.00 ,2771881984.00 ,2736238592.00 ,2772873216.00 ,2790436864.00 ,2763059200.00 ,2742337536.00 ,2707320832.00 ,2697670656.00 ,2720423936.00 ,2642399232.00 ,2718257152.00 ,2735505408.00 ,2778816512.00 ,2818371584.00 ,2726625280.00 ,2673741824.00 ,2759520256.00 ,2749927424.00 ,2746486784.00 ,2770821120.00 ,2785841152.00 ,2748903424.00 ,2759872512.00 ,2806091776.00 ,2765111296.00 ,2684846080.00 ,2759016448.00 ,2737401856.00 ,2771906560.00 ,2736791552.00 ,2720997376.00 ,2587242496.00 ,2790842368.00 ,2782683136.00 ,2758287360.00 ,2816114688.00 ,2768240640.00 ,2805506048.00 ,2585493504.00 ,2747949056.00 ,2736386048.00 ,2574721024.00 ,2759290880.00 ,2572136448.00 ,2804916224.00 ,2508931072.00 ,2708074496.00 ,2869866496.00 ,2751066112.00 ,2773368832.00 ,2814791680.00 ,2735099904.00 ,2745098240.00 ,2755055616.00 ,2737348608.00 ,2766127104.00 ,2840223744.00 ,2694578176.00 ,,174329298944.00 ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00 ,,,,
