Time,emr-worker-100/used,emr-worker-101/used,emr-worker-102/used,emr-worker-103/used,emr-worker-104/used,emr-worker-105/used,emr-worker-106/used,emr-worker-107/used,emr-worker-108/used,emr-worker-109/used,emr-worker-110/used,emr-worker-111/used,emr-worker-112/used,emr-worker-113/used,emr-worker-114/used,emr-worker-115/used,emr-worker-116/used,emr-worker-117/used,emr-worker-118/used,emr-worker-119/used,emr-worker-120/used,emr-worker-121/used,emr-worker-61/used,emr-worker-62/used,emr-worker-63/used,emr-worker-64/used,emr-worker-65/used,emr-worker-66/used,emr-worker-67/used,emr-worker-68/used,emr-worker-69/used,emr-worker-70/used,emr-worker-71/used,emr-worker-72/used,emr-worker-73/used,emr-worker-74/used,emr-worker-75/used,emr-worker-76/used,emr-worker-77/used,emr-worker-78/used,emr-worker-79/used,emr-worker-80/used,emr-worker-81/used,emr-worker-82/used,emr-worker-83/used,emr-worker-84/used,emr-worker-85/used,emr-worker-86/used,emr-worker-87/used,emr-worker-88/used,emr-worker-89/used,emr-worker-90/used,emr-worker-91/used,emr-worker-92/used,emr-worker-93/used,emr-worker-94/used,emr-worker-95/used,emr-worker-96/used,emr-worker-97/used,emr-worker-98/used,emr-worker-99/used,,,,,,
11:02:30,10254622720.00 ,2811760640.00 ,2951565312.00 ,2927837184.00 ,2944090112.00 ,2897833984.00 ,2901749760.00 ,10450980864.00 ,2914504704.00 ,2933809152.00 ,2952519680.00 ,2972483584.00 ,3184779264.00 ,2898882560.00 ,2908151808.00 ,3241099264.00 ,2919501824.00 ,2969985024.00 ,2969796608.00 ,2970054656.00 ,2901553152.00 ,2907316224.00 ,2777305088.00 ,2840879104.00 ,2853773312.00 ,10132316160.00 ,2852052992.00 ,10278879232.00 ,10215735296.00 ,3195138048.00 ,2739474432.00 ,2748035072.00 ,2775138304.00 ,10192105472.00 ,2747465728.00 ,2802462720.00 ,10227650560.00 ,2713341952.00 ,2778157056.00 ,2773737472.00 ,2988990464.00 ,2722246656.00 ,10284867584.00 ,2798510080.00 ,10244218880.00 ,2740281344.00 ,10133438464.00 ,2740219904.00 ,2816585728.00 ,2850947072.00 ,10227761152.00 ,10496950272.00 ,2773327872.00 ,10243264512.00 ,2779897856.00 ,2783109120.00 ,2670129152.00 ,2773299200.00 ,10317246464.00 ,10107043840.00 ,10106281984.00 ,,293027143680.00 ,,,,
11:02:45,10856853504.00 ,2825433088.00 ,2952855552.00 ,2929668096.00 ,2945105920.00 ,2905882624.00 ,2903613440.00 ,10994819072.00 ,2914197504.00 ,2933686272.00 ,2953793536.00 ,2976149504.00 ,3175591936.00 ,2902781952.00 ,2908831744.00 ,3240325120.00 ,2919763968.00 ,2964787200.00 ,2969518080.00 ,2955390976.00 ,2901762048.00 ,2904895488.00 ,2790739968.00 ,2841161728.00 ,2854899712.00 ,10657079296.00 ,2853773312.00 ,10735476736.00 ,10788216832.00 ,3193053184.00 ,2740232192.00 ,2747912192.00 ,2788294656.00 ,10862252032.00 ,2759745536.00 ,2802196480.00 ,10798673920.00 ,2714927104.00 ,2779553792.00 ,2773995520.00 ,2990559232.00 ,2722955264.00 ,10965159936.00 ,2800107520.00 ,10827190272.00 ,2758172672.00 ,10588385280.00 ,2745790464.00 ,2816811008.00 ,2852474880.00 ,10783723520.00 ,10942099456.00 ,2773200896.00 ,10733137920.00 ,2777227264.00 ,2782781440.00 ,2671222784.00 ,2773606400.00 ,10692550656.00 ,10759204864.00 ,10777202688.00 ,,301951455232.00 ,,,,
11:03:00,11353645056.00 ,2813370368.00 ,2950688768.00 ,2929078272.00 ,2945609728.00 ,2897920000.00 ,2902904832.00 ,11248898048.00 ,2913439744.00 ,2935328768.00 ,2954670080.00 ,2976735232.00 ,3177627648.00 ,2899705856.00 ,2924924928.00 ,3243556864.00 ,2928472064.00 ,2965770240.00 ,2968096768.00 ,2957152256.00 ,2913546240.00 ,2905014272.00 ,2775638016.00 ,2840190976.00 ,2855153664.00 ,10977415168.00 ,2853908480.00 ,11007156224.00 ,11133456384.00 ,3192152064.00 ,2740543488.00 ,2743554048.00 ,2776600576.00 ,11376263168.00 ,2747424768.00 ,2799505408.00 ,11254665216.00 ,2715455488.00 ,2779877376.00 ,2768883712.00 ,2990477312.00 ,2723315712.00 ,11341860864.00 ,2812047360.00 ,11187322880.00 ,2742943744.00 ,10922311680.00 ,2745077760.00 ,2817830912.00 ,2854215680.00 ,11354652672.00 ,11090886656.00 ,2772873216.00 ,11160965120.00 ,2785263616.00 ,2782588928.00 ,2674081792.00 ,2773368832.00 ,11151831040.00 ,11287785472.00 ,10791919616.00 ,,307807621120.00 ,,,,
11:03:15,11504566272.00 ,2811994112.00 ,2949754880.00 ,2935644160.00 ,2941464576.00 ,2917044224.00 ,2919227392.00 ,11510415360.00 ,2913079296.00 ,2936135680.00 ,2952085504.00 ,2972921856.00 ,3178549248.00 ,2897776640.00 ,2909650944.00 ,3238916096.00 ,2925854720.00 ,2963996672.00 ,2968838144.00 ,2958012416.00 ,2902360064.00 ,2906132480.00 ,2774446080.00 ,2842865664.00 ,2856792064.00 ,10983813120.00 ,2856083456.00 ,11315924992.00 ,11139022848.00 ,3195572224.00 ,2750763008.00 ,2746941440.00 ,2775658496.00 ,11383635968.00 ,2747359232.00 ,2800406528.00 ,11239247872.00 ,2715656192.00 ,2780737536.00 ,2774495232.00 ,2992050176.00 ,2723643392.00 ,11341606912.00 ,2802151424.00 ,11195265024.00 ,2744741888.00 ,11113168896.00 ,2746052608.00 ,2818363392.00 ,2854543360.00 ,11345383424.00 ,11232911360.00 ,2771005440.00 ,11174744064.00 ,2777436160.00 ,2782760960.00 ,2670239744.00 ,2775044096.00 ,11342827520.00 ,11292798976.00 ,10879438848.00 ,,309170020352.00 ,,,,
11:03:30,11517419520.00 ,2810540032.00 ,2953068544.00 ,2927697920.00 ,2945863680.00 ,2896429056.00 ,2903552000.00 ,11513753600.00 ,2915172352.00 ,2935808000.00 ,2955210752.00 ,2974965760.00 ,3189374976.00 ,2902257664.00 ,2911956992.00 ,3243773952.00 ,2924843008.00 ,2964434944.00 ,2970640384.00 ,2957271040.00 ,2906890240.00 ,2910281728.00 ,2775859200.00 ,2841075712.00 ,2867961856.00 ,11161010176.00 ,2853646336.00 ,11308777472.00 ,11304091648.00 ,3194265600.00 ,2738372608.00 ,2746646528.00 ,2776227840.00 ,11541553152.00 ,2750197760.00 ,2802237440.00 ,11427700736.00 ,2717057024.00 ,2783911936.00 ,2773954560.00 ,2989137920.00 ,2722885632.00 ,11545190400.00 ,2798235648.00 ,11377913856.00 ,2742624256.00 ,11316543488.00 ,2744610816.00 ,2816630784.00 ,2851848192.00 ,11348164608.00 ,11276537856.00 ,2771750912.00 ,11264434176.00 ,2778796032.00 ,2782412800.00 ,2667683840.00 ,2773856256.00 ,11456897024.00 ,11648851968.00 ,11196342272.00 ,,311367102464.00 ,,,,
11:03:45,11659309056.00 ,2809311232.00 ,2951716864.00 ,2926260224.00 ,2945724416.00 ,2910756864.00 ,2903945216.00 ,11518570496.00 ,2915397632.00 ,2938302464.00 ,2953637888.00 ,2976841728.00 ,3191758848.00 ,2901327872.00 ,2911895552.00 ,3243909120.00 ,2926190592.00 ,2967588864.00 ,2970198016.00 ,2957570048.00 ,2905309184.00 ,2907959296.00 ,2774188032.00 ,2839154688.00 ,2857472000.00 ,11277987840.00 ,2861027328.00 ,11293650944.00 ,11458560000.00 ,3191898112.00 ,2736984064.00 ,2745733120.00 ,2773372928.00 ,11591000064.00 ,2747760640.00 ,2800267264.00 ,11459063808.00 ,2716143616.00 ,2781675520.00 ,2773184512.00 ,2990993408.00 ,2724003840.00 ,11679420416.00 ,2800709632.00 ,11442569216.00 ,2744651776.00 ,11386908672.00 ,2746933248.00 ,2814754816.00 ,2853765120.00 ,11532832768.00 ,11479629824.00 ,2772549632.00 ,11450617856.00 ,2774212608.00 ,2783072256.00 ,2670387200.00 ,2771259392.00 ,11462569984.00 ,13257199616.00 ,11330367488.00 ,,314442014720.00 ,,,,
11:04:00,11737915392.00 ,2816081920.00 ,2966126592.00 ,2930143232.00 ,2951860224.00 ,2903347200.00 ,2904653824.00 ,11525099520.00 ,2914820096.00 ,2936152064.00 ,2952871936.00 ,2978131968.00 ,3194093568.00 ,2901938176.00 ,2913030144.00 ,3242405888.00 ,2928443392.00 ,2967834624.00 ,2970918912.00 ,2962321408.00 ,2907422720.00 ,2908884992.00 ,2777300992.00 ,2852704256.00 ,2855702528.00 ,11285049344.00 ,2857787392.00 ,11308908544.00 ,11467849728.00 ,3193094144.00 ,2738233344.00 ,2740891648.00 ,2776367104.00 ,11589419008.00 ,2747482112.00 ,2816376832.00 ,11460562944.00 ,2716463104.00 ,2781831168.00 ,2772107264.00 ,2991661056.00 ,2725978112.00 ,11663237120.00 ,2800902144.00 ,11449040896.00 ,2744389632.00 ,11405070336.00 ,2748612608.00 ,2815221760.00 ,2853175296.00 ,11641163776.00 ,11484045312.00 ,2773479424.00 ,11483893760.00 ,2778284032.00 ,2784907264.00 ,2668204032.00 ,2774749184.00 ,11460878336.00 ,14712340480.00 ,11339980800.00 ,,316251844608.00 ,,,,
11:04:15,11740409856.00 ,2810945536.00 ,2950508544.00 ,2926641152.00 ,2953019392.00 ,2937217024.00 ,2905583616.00 ,11600838656.00 ,2914660352.00 ,2936795136.00 ,2950168576.00 ,2964353024.00 ,3187544064.00 ,2901880832.00 ,2911219712.00 ,3240398848.00 ,2933133312.00 ,2964054016.00 ,2969214976.00 ,2962403328.00 ,2903924736.00 ,2910769152.00 ,2782093312.00 ,2842591232.00 ,2857377792.00 ,11278639104.00 ,2858450944.00 ,11394215936.00 ,11462537216.00 ,3192881152.00 ,2736992256.00 ,2746621952.00 ,2775994368.00 ,11576156160.00 ,2747289600.00 ,2800824320.00 ,11473494016.00 ,2719395840.00 ,2780618752.00 ,2773512192.00 ,2992209920.00 ,2725371904.00 ,11679338496.00 ,2801569792.00 ,11446243328.00 ,2744885248.00 ,11411259392.00 ,2746511360.00 ,2815905792.00 ,2855567360.00 ,11645399040.00 ,11485900800.00 ,2773032960.00 ,11473690624.00 ,2777358336.00 ,2784374784.00 ,2669617152.00 ,2773299200.00 ,11461033984.00 ,15685730304.00 ,11321159680.00 ,,317344829440.00 ,,,,
11:04:30,11740921856.00 ,2811609088.00 ,2953142272.00 ,2930393088.00 ,2950901760.00 ,2895884288.00 ,2900004864.00 ,11667316736.00 ,2921242624.00 ,2935615488.00 ,2953666560.00 ,2967113728.00 ,3186151424.00 ,2899419136.00 ,2914177024.00 ,3242815488.00 ,2938200064.00 ,2960125952.00 ,2979131392.00 ,2956398592.00 ,2908659712.00 ,2912579584.00 ,2783088640.00 ,2842099712.00 ,2854133760.00 ,11283025920.00 ,2857623552.00 ,11442221056.00 ,11457699840.00 ,3196084224.00 ,2739888128.00 ,2746159104.00 ,2776817664.00 ,11639865344.00 ,2748006400.00 ,2802245632.00 ,11549982720.00 ,2720579584.00 ,2778796032.00 ,2782392320.00 ,2990440448.00 ,2734628864.00 ,11663155200.00 ,2798608384.00 ,11463454720.00 ,2744270848.00 ,11429920768.00 ,2743795712.00 ,2818277376.00 ,2855100416.00 ,11656937472.00 ,11477962752.00 ,2774646784.00 ,11470667776.00 ,2777714688.00 ,2785239040.00 ,2668298240.00 ,2775461888.00 ,11506307072.00 ,17486716928.00 ,11323867136.00 ,,319471652864.00 ,,,,
11:04:45,11745812480.00 ,2808549376.00 ,2954022912.00 ,2930524160.00 ,2949677056.00 ,2903318528.00 ,2899955712.00 ,11665162240.00 ,2915520512.00 ,2937937920.00 ,2954014720.00 ,2981277696.00 ,3178782720.00 ,2898726912.00 ,2911977472.00 ,3241385984.00 ,2930515968.00 ,2960609280.00 ,2971258880.00 ,2954874880.00 ,2907377664.00 ,2921267200.00 ,2781249536.00 ,2842955776.00 ,2856050688.00 ,11282317312.00 ,2859261952.00 ,11442708480.00 ,11457163264.00 ,3192684544.00 ,2740826112.00 ,2752049152.00 ,2775625728.00 ,11646988288.00 ,2745872384.00 ,2802581504.00 ,11549425664.00 ,2718752768.00 ,2788704256.00 ,2774552576.00 ,2995597312.00 ,2725560320.00 ,11659976704.00 ,2799550464.00 ,11466694656.00 ,2745540608.00 ,11442786304.00 ,2748039168.00 ,2815270912.00 ,2853908480.00 ,11652198400.00 ,11479445504.00 ,2772090880.00 ,11476463616.00 ,2774515712.00 ,2785091584.00 ,2668691456.00 ,2774499328.00 ,11505889280.00 ,2713210880.00 ,11326091264.00 ,,304713433088.00 ,,,,
11:05:00,2752892928.00 ,2812645376.00 ,2948255744.00 ,2923745280.00 ,2957344768.00 ,2895781888.00 ,2899546112.00 ,2913148928.00 ,2909003776.00 ,2945048576.00 ,2953670656.00 ,2968420352.00 ,2912870400.00 ,2902695936.00 ,2908491776.00 ,3252842496.00 ,2929745920.00 ,2961534976.00 ,2966552576.00 ,2958897152.00 ,2902626304.00 ,2903961600.00 ,2783105024.00 ,2842787840.00 ,2854998016.00 ,2728198144.00 ,2859630592.00 ,2735960064.00 ,2754121728.00 ,3205111808.00 ,2744320000.00 ,2744836096.00 ,2773540864.00 ,2800549888.00 ,2746851328.00 ,2798247936.00 ,2768130048.00 ,2727419904.00 ,2800648192.00 ,2772606976.00 ,2995339264.00 ,2725056512.00 ,2742349824.00 ,2800021504.00 ,2727976960.00 ,2745249792.00 ,2773151744.00 ,2747588608.00 ,2819534848.00 ,2855088128.00 ,2791608320.00 ,2737876992.00 ,2772180992.00 ,2782806016.00 ,2779480064.00 ,2782912512.00 ,2669527040.00 ,2774274048.00 ,2722656256.00 ,2716823552.00 ,2713038848.00 ,,173095329792.00 ,,,,
11:05:15,2754260992.00 ,2810818560.00 ,2944036864.00 ,2924273664.00 ,2945097728.00 ,2913792000.00 ,2898489344.00 ,2909081600.00 ,2909016064.00 ,2930675712.00 ,2945040384.00 ,2963550208.00 ,2911752192.00 ,2900787200.00 ,2905763840.00 ,3233902592.00 ,2926260224.00 ,2967597056.00 ,2967056384.00 ,2961412096.00 ,2902011904.00 ,2904145920.00 ,2783494144.00 ,2842390528.00 ,2860089344.00 ,2726289408.00 ,2858823680.00 ,2735452160.00 ,2739187712.00 ,3195363328.00 ,2744680448.00 ,2747346944.00 ,2772578304.00 ,2802061312.00 ,2747277312.00 ,2804457472.00 ,2770436096.00 ,2721644544.00 ,2792185856.00 ,2774130688.00 ,2992680960.00 ,2726408192.00 ,2740748288.00 ,2800381952.00 ,2729205760.00 ,2746314752.00 ,2770464768.00 ,2749583360.00 ,2814951424.00 ,2854522880.00 ,2790453248.00 ,2734280704.00 ,2772086784.00 ,2781171712.00 ,2779983872.00 ,2783412224.00 ,2670088192.00 ,2773950464.00 ,2721886208.00 ,2716442624.00 ,2715635712.00 ,,173011365888.00 ,,,,
11:05:30,2751655936.00 ,2819301376.00 ,2945466368.00 ,2924707840.00 ,2947272704.00 ,2892013568.00 ,2899304448.00 ,2908921856.00 ,2908868608.00 ,2929246208.00 ,2948485120.00 ,2965569536.00 ,2925211648.00 ,2911748096.00 ,2906390528.00 ,3236397056.00 ,2929496064.00 ,2959695872.00 ,2968743936.00 ,2954715136.00 ,2903580672.00 ,2903371776.00 ,2790359040.00 ,2842161152.00 ,2857426944.00 ,2724093952.00 ,2857054208.00 ,2731696128.00 ,2737025024.00 ,3195863040.00 ,2744229888.00 ,2749587456.00 ,2778329088.00 ,2801627136.00 ,2749521920.00 ,2803777536.00 ,2768580608.00 ,2718797824.00 ,2792943616.00 ,2776768512.00 ,2993475584.00 ,2727284736.00 ,2737942528.00 ,2798178304.00 ,2736066560.00 ,2747273216.00 ,2772033536.00 ,2749370368.00 ,2815848448.00 ,2854543360.00 ,2790113280.00 ,2732019712.00 ,2772725760.00 ,2784583680.00 ,2780741632.00 ,2784559104.00 ,2665918464.00 ,2774466560.00 ,2729476096.00 ,2718081024.00 ,2715779072.00 ,,173040488448.00 ,,,,
11:05:45,2753626112.00 ,2809946112.00 ,2946138112.00 ,2926166016.00 ,2947219456.00 ,2900647936.00 ,2899308544.00 ,2910408704.00 ,2910838784.00 ,2931212288.00 ,2941136896.00 ,2965917696.00 ,2908246016.00 ,2905853952.00 ,2918727680.00 ,3237490688.00 ,2927112192.00 ,2960015360.00 ,2968276992.00 ,2952175616.00 ,2903654400.00 ,2899587072.00 ,2785325056.00 ,2842775552.00 ,2858655744.00 ,2723287040.00 ,2858074112.00 ,2734747648.00 ,2739720192.00 ,3196436480.00 ,2745356288.00 ,2750496768.00 ,2778271744.00 ,2803335168.00 ,2747887616.00 ,2802102272.00 ,2769743872.00 ,2720813056.00 ,2793189376.00 ,2776932352.00 ,2993168384.00 ,2729193472.00 ,2742034432.00 ,2809212928.00 ,2731012096.00 ,2746810368.00 ,2771283968.00 ,2748743680.00 ,2817867776.00 ,2853343232.00 ,2789138432.00 ,2738827264.00 ,2771894272.00 ,2782040064.00 ,2779230208.00 ,2795630592.00 ,2670551040.00 ,2775080960.00 ,2722566144.00 ,2716094464.00 ,2713600000.00 ,,173048180736.00 ,,,,
11:06:00,2751266816.00 ,2815401984.00 ,2946600960.00 ,2939629568.00 ,2946854912.00 ,2891837440.00 ,2898276352.00 ,2909962240.00 ,2910830592.00 ,2930315264.00 ,2941915136.00 ,2965630976.00 ,2909429760.00 ,2910437376.00 ,2906845184.00 ,3236728832.00 ,2925826048.00 ,2961903616.00 ,2968698880.00 ,2954125312.00 ,2902990848.00 ,2900328448.00 ,2785406976.00 ,2841399296.00 ,2859606016.00 ,2726719488.00 ,2857787392.00 ,2747834368.00 ,2739593216.00 ,3196760064.00 ,2758873088.00 ,2745847808.00 ,2781278208.00 ,2802835456.00 ,2760265728.00 ,2801471488.00 ,2768842752.00 ,2721120256.00 ,2793275392.00 ,2776907776.00 ,2995372032.00 ,2728579072.00 ,2741104640.00 ,2804555776.00 ,2731855872.00 ,2747944960.00 ,2771894272.00 ,2748207104.00 ,2817404928.00 ,2855972864.00 ,2797248512.00 ,2740883456.00 ,2774745088.00 ,2803568640.00 ,2780209152.00 ,2791776256.00 ,2670837760.00 ,2777837568.00 ,2721701888.00 ,2715410432.00 ,2711437312.00 ,,173120208896.00 ,,,,
11:06:15,3135184896.00 ,2809438208.00 ,2944884736.00 ,2927345664.00 ,4911570944.00 ,4835348480.00 ,6835773440.00 ,2906783744.00 ,2909515776.00 ,2931724288.00 ,2938335232.00 ,2960453632.00 ,6111399936.00 ,6831669248.00 ,2903388160.00 ,3234635776.00 ,3326021632.00 ,2958524416.00 ,2965757952.00 ,2956288000.00 ,2900647936.00 ,4870152192.00 ,2784731136.00 ,2841739264.00 ,6754078720.00 ,6968958976.00 ,3263410176.00 ,3179552768.00 ,3139194880.00 ,3196579840.00 ,3279630336.00 ,2750640128.00 ,6934716416.00 ,2809208832.00 ,2751029248.00 ,2802188288.00 ,6677962752.00 ,6718078976.00 ,2794831872.00 ,2778693632.00 ,2993876992.00 ,2726723584.00 ,2740142080.00 ,2800984064.00 ,6913081344.00 ,2745720832.00 ,2772488192.00 ,2747396096.00 ,2817990656.00 ,6742708224.00 ,2790342656.00 ,3195727872.00 ,2777157632.00 ,3260739584.00 ,2790465536.00 ,2800340992.00 ,2685505536.00 ,2779688960.00 ,2723143680.00 ,3140730880.00 ,2712936448.00 ,,222187962368.00 ,,,,
11:06:30,3141513216.00 ,2813992960.00 ,2947096576.00 ,2929131520.00 ,8252248064.00 ,8196538368.00 ,8201203712.00 ,2906836992.00 ,2909577216.00 ,2932051968.00 ,2941591552.00 ,2964602880.00 ,7277473792.00 ,8200011776.00 ,2907471872.00 ,3236864000.00 ,3608674304.00 ,2959552512.00 ,2968186880.00 ,2956124160.00 ,2903867392.00 ,6806941696.00 ,2784444416.00 ,2841755648.00 ,6982225920.00 ,8058781696.00 ,3540910080.00 ,3451056128.00 ,3412766720.00 ,3196530688.00 ,3470069760.00 ,2748669952.00 ,8099061760.00 ,2808025088.00 ,2751500288.00 ,2803847168.00 ,6919671808.00 ,6885351424.00 ,2792591360.00 ,2776698880.00 ,2993541120.00 ,2729115648.00 ,2739154944.00 ,2799464448.00 ,7998574592.00 ,2744860672.00 ,2783457280.00 ,2745401344.00 ,2816073728.00 ,6977372160.00 ,2790252544.00 ,3476824064.00 ,2778853376.00 ,3530899456.00 ,2781986816.00 ,2793435136.00 ,2671611904.00 ,2780561408.00 ,2721996800.00 ,3397439488.00 ,2712047616.00 ,,241048436736.00 ,,,,
11:06:45,3144134656.00 ,2810736640.00 ,2950561792.00 ,2929156096.00 ,8589209600.00 ,8543350784.00 ,8556679168.00 ,2908291072.00 ,2912657408.00 ,2932178944.00 ,2942238720.00 ,2963996672.00 ,7273627648.00 ,8577327104.00 ,2908446720.00 ,3237654528.00 ,3812728832.00 ,2959872000.00 ,2967834624.00 ,2954878976.00 ,2902016000.00 ,6816407552.00 ,2784354304.00 ,2843009024.00 ,6962405376.00 ,8301305856.00 ,3744854016.00 ,3631046656.00 ,3624984576.00 ,3197644800.00 ,3666006016.00 ,2750947328.00 ,8435965952.00 ,2808639488.00 ,2750533632.00 ,2812432384.00 ,6915911680.00 ,6886871040.00 ,2794528768.00 ,2778263552.00 ,2994810880.00 ,2728497152.00 ,2739068928.00 ,2801524736.00 ,8477286400.00 ,2746970112.00 ,2771484672.00 ,2748481536.00 ,2817363968.00 ,6963363840.00 ,2788294656.00 ,3677847552.00 ,2778685440.00 ,3722223616.00 ,2781995008.00 ,2793037824.00 ,2674221056.00 ,2779992064.00 ,2723753984.00 ,3622232064.00 ,2725896192.00 ,,245140721664.00 ,,,,
11:07:00,3712036864.00 ,2815860736.00 ,2945904640.00 ,2930970624.00 ,8701599744.00 ,8726544384.00 ,8843382784.00 ,2909437952.00 ,2911088640.00 ,2932023296.00 ,2943647744.00 ,2967072768.00 ,8599900160.00 ,8821293056.00 ,2907725824.00 ,3240841216.00 ,8227782656.00 ,2958548992.00 ,2968494080.00 ,2956857344.00 ,2903805952.00 ,8210219008.00 ,2786852864.00 ,2841976832.00 ,8283627520.00 ,8570560512.00 ,8152584192.00 ,8277581824.00 ,8275714048.00 ,3200204800.00 ,8278052864.00 ,2750124032.00 ,8761335808.00 ,2805706752.00 ,2753175552.00 ,2799583232.00 ,8356331520.00 ,8334323712.00 ,2793926656.00 ,2776498176.00 ,2996797440.00 ,2727174144.00 ,2740809728.00 ,2803617792.00 ,8830480384.00 ,2749018112.00 ,2769768448.00 ,2748833792.00 ,2820599808.00 ,8437387264.00 ,2789298176.00 ,8315252736.00 ,2779672576.00 ,8335421440.00 ,2773762048.00 ,2793824256.00 ,2672861184.00 ,2781356032.00 ,2721394688.00 ,8042102784.00 ,2709090304.00 ,,292271722496.00 ,,,,
11:07:15,3915653120.00 ,2813747200.00 ,2942001152.00 ,2926637056.00 ,9468760064.00 ,9498972160.00 ,9444818944.00 ,2909134848.00 ,2912464896.00 ,2931355648.00 ,2938253312.00 ,2963116032.00 ,9711648768.00 ,9617625088.00 ,2906214400.00 ,3237400576.00 ,9265627136.00 ,2957434880.00 ,2981343232.00 ,2959314944.00 ,2901123072.00 ,9269444608.00 ,2786869248.00 ,2842210304.00 ,9418674176.00 ,9515524096.00 ,9231405056.00 ,9224732672.00 ,9152520192.00 ,3199709184.00 ,9345507328.00 ,2752086016.00 ,9526996992.00 ,2808672256.00 ,2754686976.00 ,2803556352.00 ,9354514432.00 ,9314037760.00 ,2794885120.00 ,2780487680.00 ,2999345152.00 ,2734223360.00 ,2741362688.00 ,2804445184.00 ,9430159360.00 ,2748575744.00 ,2771419136.00 ,2750623744.00 ,2819698688.00 ,9437093888.00 ,2792071168.00 ,9251057664.00 ,2781614080.00 ,9284526080.00 ,2774986752.00 ,2795065344.00 ,2675167232.00 ,2781949952.00 ,2721546240.00 ,9104646144.00 ,2713624576.00 ,,311992369152.00 ,,,,
11:07:30,4085739520.00 ,2811166720.00 ,2947112960.00 ,2928742400.00 ,10002661376.00 ,9881456640.00 ,9995526144.00 ,2909433856.00 ,2914070528.00 ,2933026816.00 ,2943188992.00 ,2973347840.00 ,10217709568.00 ,10003144704.00 ,2907328512.00 ,3240517632.00 ,9961422848.00 ,2961408000.00 ,2967404544.00 ,2957508608.00 ,2904371200.00 ,9854562304.00 ,2781446144.00 ,2843144192.00 ,9866452992.00 ,9897160704.00 ,9904455680.00 ,9756131328.00 ,9803759616.00 ,3197427712.00 ,9889681408.00 ,2764795904.00 ,9998061568.00 ,2808004608.00 ,2748436480.00 ,2799935488.00 ,9801371648.00 ,9744531456.00 ,2794541056.00 ,2774302720.00 ,2984865792.00 ,2724265984.00 ,2734968832.00 ,2793762816.00 ,9802219520.00 ,2741092352.00 ,2764800000.00 ,2739597312.00 ,2814418944.00 ,9886212096.00 ,2784378880.00 ,9803476992.00 ,2778791936.00 ,9850802176.00 ,2774024192.00 ,2785939456.00 ,2668380160.00 ,2776449024.00 ,2730483712.00 ,9812107264.00 ,2708275200.00 ,,322933805056.00 ,,,,
11:07:45,4243734528.00 ,2806386688.00 ,2948050944.00 ,2927894528.00 ,10174496768.00 ,10122403840.00 ,10128871424.00 ,2914332672.00 ,2913169408.00 ,2945568768.00 ,2942103552.00 ,2967162880.00 ,10502295552.00 ,10076561408.00 ,2908909568.00 ,3240017920.00 ,10309976064.00 ,2959028224.00 ,2968109056.00 ,2956857344.00 ,2903445504.00 ,10258501632.00 ,2781024256.00 ,2839007232.00 ,10170888192.00 ,10012561408.00 ,10225774592.00 ,10043289600.00 ,10244243456.00 ,3193917440.00 ,10075750400.00 ,2749751296.00 ,10130452480.00 ,2802352128.00 ,2749177856.00 ,2799992832.00 ,10097983488.00 ,10041581568.00 ,2789715968.00 ,2773729280.00 ,2988433408.00 ,2722230272.00 ,2734518272.00 ,2796949504.00 ,9959329792.00 ,2744233984.00 ,2766266368.00 ,2745626624.00 ,2815012864.00 ,10155016192.00 ,2790555648.00 ,9985331200.00 ,2773291008.00 ,10173382656.00 ,2772180992.00 ,2785779712.00 ,2670342144.00 ,2774675456.00 ,2730455040.00 ,10272694272.00 ,2708819968.00 ,,328504197120.00 ,,,,
11:08:00,4431953920.00 ,2812477440.00 ,2947227648.00 ,2929545216.00 ,10234310656.00 ,10243923968.00 ,10289217536.00 ,2908192768.00 ,2909913088.00 ,2933567488.00 ,2942337024.00 ,2966474752.00 ,10526212096.00 ,10212651008.00 ,2911903744.00 ,3240763392.00 ,10301501440.00 ,2965045248.00 ,2968702976.00 ,2965536768.00 ,2903851008.00 ,10262593536.00 ,2779594752.00 ,2839916544.00 ,10165227520.00 ,10026049536.00 ,10213625856.00 ,10047905792.00 ,10237009920.00 ,3195781120.00 ,10055213056.00 ,2746580992.00 ,10242437120.00 ,2801942528.00 ,2751713280.00 ,2796556288.00 ,10108858368.00 ,10034466816.00 ,2790178816.00 ,2768576512.00 ,2990313472.00 ,2721792000.00 ,2741227520.00 ,2797867008.00 ,9974005760.00 ,2743775232.00 ,2767020032.00 ,2745335808.00 ,2815705088.00 ,10147139584.00 ,2792460288.00 ,9981919232.00 ,2775719936.00 ,10177908736.00 ,2774671360.00 ,2785079296.00 ,2671665152.00 ,2775646208.00 ,2728882176.00 ,10273005568.00 ,2713370624.00 ,,329304047616.00 ,,,,
