Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-6/used,emr-worker-60/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,
11:26:30,9821499392.00 ,2935001088.00 ,2753327104.00 ,2790813696.00 ,2729803776.00 ,2775945216.00 ,2790658048.00 ,2786938880.00 ,2774462464.00 ,2713624576.00 ,2725732352.00 ,2735607808.00 ,2648547328.00 ,2740498432.00 ,2749362176.00 ,2775781376.00 ,2830942208.00 ,2745319424.00 ,2685255680.00 ,2778869760.00 ,2756542464.00 ,2759139328.00 ,2804207616.00 ,2798301184.00 ,2767552512.00 ,2767429632.00 ,2822725632.00 ,2775142400.00 ,2682212352.00 ,2776616960.00 ,2753507328.00 ,2792501248.00 ,2747490304.00 ,2729418752.00 ,2578350080.00 ,2786775040.00 ,2786582528.00 ,2792468480.00 ,2813886464.00 ,2776113152.00 ,2818187264.00 ,2609278976.00 ,2764312576.00 ,2783027200.00 ,2597462016.00 ,2806312960.00 ,2591215616.00 ,2815549440.00 ,2533720064.00 ,2734907392.00 ,2891804672.00 ,2783649792.00 ,2790137856.00 ,2823270400.00 ,2753294336.00 ,2764058624.00 ,2781011968.00 ,2745839616.00 ,2778374144.00 ,2863804416.00 ,2681671680.00 ,,175265845248.00 
11:26:45,9689509888.00 ,2942181376.00 ,2758320128.00 ,2789736448.00 ,2729938944.00 ,2778722304.00 ,2790645760.00 ,2788106240.00 ,2773475328.00 ,2717499392.00 ,2727075840.00 ,2735849472.00 ,2641309696.00 ,2744266752.00 ,2748084224.00 ,2776788992.00 ,2832322560.00 ,2745888768.00 ,2685603840.00 ,2780217344.00 ,2754699264.00 ,2760118272.00 ,2805686272.00 ,2802438144.00 ,2771574784.00 ,2766573568.00 ,2825072640.00 ,2774601728.00 ,2680811520.00 ,2778120192.00 ,2760613888.00 ,2792943616.00 ,2750095360.00 ,2732986368.00 ,2580275200.00 ,2788933632.00 ,2791505920.00 ,2794307584.00 ,2814709760.00 ,2777759744.00 ,2817667072.00 ,2609643520.00 ,2769944576.00 ,2774478848.00 ,2601639936.00 ,2804621312.00 ,2594975744.00 ,2815598592.00 ,2532913152.00 ,2736902144.00 ,2891579392.00 ,2782793728.00 ,2789478400.00 ,2826842112.00 ,2755657728.00 ,2768109568.00 ,2777915392.00 ,2743644160.00 ,2777509888.00 ,2847088640.00 ,2683326464.00 ,,175181701120.00 
11:27:00,9692561408.00 ,2937352192.00 ,2760314880.00 ,2789908480.00 ,2733895680.00 ,2776813568.00 ,2788659200.00 ,2800893952.00 ,2774044672.00 ,2719784960.00 ,2730188800.00 ,2732732416.00 ,2643267584.00 ,2743771136.00 ,2747699200.00 ,2777636864.00 ,2831597568.00 ,2741420032.00 ,2687926272.00 ,2777346048.00 ,2756386816.00 ,2758328320.00 ,2803916800.00 ,2801766400.00 ,2771333120.00 ,2762346496.00 ,2828247040.00 ,2773454848.00 ,2680983552.00 ,2774568960.00 ,2758787072.00 ,2794061824.00 ,2750353408.00 ,2741428224.00 ,2581106688.00 ,2790232064.00 ,2790965248.00 ,2791518208.00 ,2824859648.00 ,2778624000.00 ,2814988288.00 ,2607353856.00 ,2768584704.00 ,2770870272.00 ,2601406464.00 ,2801672192.00 ,2593820672.00 ,2821550080.00 ,2536046592.00 ,2743021568.00 ,2892029952.00 ,2782085120.00 ,2800762880.00 ,2825801728.00 ,2753261568.00 ,2765656064.00 ,2777444352.00 ,2757394432.00 ,2775502848.00 ,2842361856.00 ,2679648256.00 ,,175212347392.00 
11:27:15,9693532160.00 ,2945998848.00 ,2759720960.00 ,2792243200.00 ,2735153152.00 ,2788683776.00 ,2791153664.00 ,2790285312.00 ,2776875008.00 ,2719617024.00 ,2728796160.00 ,2743414784.00 ,2643488768.00 ,2745397248.00 ,2754088960.00 ,2782953472.00 ,2845855744.00 ,2746830848.00 ,2687606784.00 ,2778136576.00 ,2759774208.00 ,2761687040.00 ,2806624256.00 ,2805100544.00 ,2770083840.00 ,2765725696.00 ,2828378112.00 ,2773180416.00 ,2682621952.00 ,2778497024.00 ,2762158080.00 ,2795737088.00 ,2751254528.00 ,2734571520.00 ,2581680128.00 ,2791165952.00 ,2790666240.00 ,2794807296.00 ,2817159168.00 ,2775310336.00 ,2821177344.00 ,2623721472.00 ,2770563072.00 ,2772664320.00 ,2600910848.00 ,2804568064.00 ,2594406400.00 ,2816163840.00 ,2534723584.00 ,2737422336.00 ,2896162816.00 ,2782875648.00 ,2790961152.00 ,2823188480.00 ,2755665920.00 ,2765627392.00 ,2793373696.00 ,2744172544.00 ,2780319744.00 ,2847686656.00 ,2683199488.00 ,,175315570688.00 
11:27:30,9684803584.00 ,2945376256.00 ,2757181440.00 ,2789728256.00 ,2730483712.00 ,2775949312.00 ,2801643520.00 ,2786938880.00 ,2773831680.00 ,2714279936.00 ,2724691968.00 ,2732900352.00 ,2641154048.00 ,2741690368.00 ,2753781760.00 ,2776719360.00 ,2828423168.00 ,2745192448.00 ,2684719104.00 ,2777018368.00 ,2755284992.00 ,2761699328.00 ,2805596160.00 ,2798841856.00 ,2768060416.00 ,2765758464.00 ,2827304960.00 ,2773602304.00 ,2682441728.00 ,2786709504.00 ,2757849088.00 ,2791784448.00 ,2747703296.00 ,2734010368.00 ,2581639168.00 ,2788630528.00 ,2788483072.00 ,2793816064.00 ,2813341696.00 ,2775285760.00 ,2820308992.00 ,2608164864.00 ,2761932800.00 ,2767847424.00 ,2606313472.00 ,2804023296.00 ,2591227904.00 ,2814697472.00 ,2534711296.00 ,2732982272.00 ,2893185024.00 ,2783358976.00 ,2791133184.00 ,2821902336.00 ,2750136320.00 ,2764931072.00 ,2779054080.00 ,2746146816.00 ,2780545024.00 ,2847223808.00 ,2681593856.00 ,,175145771008.00 
11:27:45,9691287552.00 ,2947010560.00 ,2758078464.00 ,2791067648.00 ,2731810816.00 ,2777231360.00 ,2798915584.00 ,2788139008.00 ,2774966272.00 ,2718511104.00 ,2727628800.00 ,2733801472.00 ,2641174528.00 ,2745135104.00 ,2751946752.00 ,2778320896.00 ,2830483456.00 ,2747584512.00 ,2685169664.00 ,2777362432.00 ,2757042176.00 ,2762403840.00 ,2803146752.00 ,2802892800.00 ,2771607552.00 ,2766295040.00 ,2826309632.00 ,2770952192.00 ,2682253312.00 ,2777780224.00 ,2759745536.00 ,2795188224.00 ,2748682240.00 ,2732236800.00 ,2589962240.00 ,2789408768.00 ,2791137280.00 ,2793672704.00 ,2816978944.00 ,2775552000.00 ,2830741504.00 ,2607259648.00 ,2765762560.00 ,2773221376.00 ,2599260160.00 ,2804862976.00 ,2593308672.00 ,2814017536.00 ,2533679104.00 ,2737295360.00 ,2893742080.00 ,2782248960.00 ,2789691392.00 ,2837991424.00 ,2754088960.00 ,2765234176.00 ,2778562560.00 ,2743631872.00 ,2776989696.00 ,2847244288.00 ,2682925056.00 ,,175220633600.00 
11:28:00,9682219008.00 ,2941857792.00 ,2758610944.00 ,2792820736.00 ,2739552256.00 ,2775023616.00 ,2798493696.00 ,2788192256.00 ,2774212608.00 ,2718580736.00 ,2725265408.00 ,2733191168.00 ,2643075072.00 ,2743545856.00 ,2751582208.00 ,2778918912.00 ,2829115392.00 ,2743676928.00 ,2685710336.00 ,2777833472.00 ,2764115968.00 ,2770239488.00 ,2806251520.00 ,2804084736.00 ,2773315584.00 ,2764152832.00 ,2825162752.00 ,2773241856.00 ,2680578048.00 ,2777882624.00 ,2759467008.00 ,2795130880.00 ,2749005824.00 ,2733244416.00 ,2590736384.00 ,2792017920.00 ,2791587840.00 ,2792869888.00 ,2817527808.00 ,2778513408.00 ,2816487424.00 ,2606100480.00 ,2766839808.00 ,2772930560.00 ,2601193472.00 ,2803658752.00 ,2593349632.00 ,2812141568.00 ,2536816640.00 ,2737537024.00 ,2892034048.00 ,2783277056.00 ,2789744640.00 ,2825785344.00 ,2754498560.00 ,2763522048.00 ,2776686592.00 ,2744250368.00 ,2777477120.00 ,2843426816.00 ,2681606144.00 ,,175199969280.00 
11:28:15,9693872128.00 ,2941587456.00 ,2758426624.00 ,2793054208.00 ,2733158400.00 ,2777899008.00 ,2797985792.00 ,2789478400.00 ,2772799488.00 ,2719600640.00 ,2725560320.00 ,2733379584.00 ,2642272256.00 ,2744377344.00 ,2754236416.00 ,2779271168.00 ,2832556032.00 ,2744598528.00 ,2684985344.00 ,2779275264.00 ,2764644352.00 ,2766729216.00 ,2805846016.00 ,2804502528.00 ,2771210240.00 ,2766053376.00 ,2828062720.00 ,2774499328.00 ,2682789888.00 ,2778251264.00 ,2761396224.00 ,2794151936.00 ,2749136896.00 ,2733473792.00 ,2591633408.00 ,2792628224.00 ,2785386496.00 ,2794287104.00 ,2817171456.00 ,2776891392.00 ,2818269184.00 ,2606424064.00 ,2766635008.00 ,2773016576.00 ,2598465536.00 ,2805014528.00 ,2605273088.00 ,2814410752.00 ,2536501248.00 ,2740858880.00 ,2894102528.00 ,2782658560.00 ,2794856448.00 ,2825805824.00 ,2757726208.00 ,2765201408.00 ,2777833472.00 ,2742345728.00 ,2777583616.00 ,2844975104.00 ,2683531264.00 ,,175248609280.00 
11:28:30,9815703552.00 ,2950782976.00 ,2760081408.00 ,2792067072.00 ,2730307584.00 ,2777198592.00 ,2802012160.00 ,2785533952.00 ,2775015424.00 ,2715516928.00 ,2724618240.00 ,2734813184.00 ,2640224256.00 ,2740740096.00 ,2753048576.00 ,2770599936.00 ,2825547776.00 ,2744766464.00 ,2685538304.00 ,2775252992.00 ,2761031680.00 ,2765717504.00 ,2806792192.00 ,2798465024.00 ,2770956288.00 ,2777329664.00 ,2825535488.00 ,2773315584.00 ,2681581568.00 ,2778296320.00 ,2757783552.00 ,2793443328.00 ,2746142720.00 ,2733338624.00 ,2581606400.00 ,2787139584.00 ,2784845824.00 ,2789015552.00 ,2816012288.00 ,2775986176.00 ,2818514944.00 ,2610626560.00 ,2762887168.00 ,2767998976.00 ,2597593088.00 ,2803126272.00 ,2590191616.00 ,2810568704.00 ,2545725440.00 ,2734813184.00 ,2891997184.00 ,2783301632.00 ,2793648128.00 ,2824945664.00 ,2752241664.00 ,2765860864.00 ,2777485312.00 ,2746236928.00 ,2777886720.00 ,2844991488.00 ,2694529024.00 ,,175298875392.00 
11:28:45,9691287552.00 ,2937937920.00 ,2757017600.00 ,2791837696.00 ,2731999232.00 ,2777100288.00 ,2800807936.00 ,2789179392.00 ,2774061056.00 ,2717454336.00 ,2728083456.00 ,2731732992.00 ,2640101376.00 ,2743177216.00 ,2752421888.00 ,2776502272.00 ,2830196736.00 ,2743037952.00 ,2686447616.00 ,2776125440.00 ,2763460608.00 ,2766340096.00 ,2806124544.00 ,2804527104.00 ,2773762048.00 ,2766217216.00 ,2830757888.00 ,2771931136.00 ,2680197120.00 ,2777726976.00 ,2761797632.00 ,2793742336.00 ,2747207680.00 ,2734088192.00 ,2586296320.00 ,2790248448.00 ,2787827712.00 ,2796720128.00 ,2818297856.00 ,2791485440.00 ,2820751360.00 ,2606673920.00 ,2766295040.00 ,2769829888.00 ,2600042496.00 ,2804428800.00 ,2591019008.00 ,2811572224.00 ,2533625856.00 ,2737729536.00 ,2892832768.00 ,2781585408.00 ,2790096896.00 ,2826493952.00 ,2766499840.00 ,2778251264.00 ,2778206208.00 ,2744770560.00 ,2784628736.00 ,2846605312.00 ,2682580992.00 ,,175239786496.00 
11:29:00,9695739904.00 ,2938454016.00 ,2757591040.00 ,2798604288.00 ,2732277760.00 ,2777767936.00 ,2802601984.00 ,2785910784.00 ,2772013056.00 ,2715332608.00 ,2728747008.00 ,2728083456.00 ,2639663104.00 ,2744532992.00 ,2758754304.00 ,2776772608.00 ,2827681792.00 ,2748600320.00 ,2687000576.00 ,2777493504.00 ,2764120064.00 ,2763624448.00 ,2805723136.00 ,2802917376.00 ,2771681280.00 ,2764550144.00 ,2829119488.00 ,2775019520.00 ,2680373248.00 ,2776018944.00 ,2760060928.00 ,2794426368.00 ,2747760640.00 ,2734448640.00 ,2602876928.00 ,2792259584.00 ,2790551552.00 ,2795184128.00 ,2817175552.00 ,2777985024.00 ,2818994176.00 ,2606350336.00 ,2766884864.00 ,2771095552.00 ,2598903808.00 ,2802438144.00 ,2592661504.00 ,2810200064.00 ,2535829504.00 ,2737475584.00 ,2892967936.00 ,2793926656.00 ,2791202816.00 ,2824695808.00 ,2754387968.00 ,2762584064.00 ,2779246592.00 ,2744864768.00 ,2775080960.00 ,2845233152.00 ,2681069568.00 ,,175225593856.00 
11:29:15,9687396352.00 ,2949951488.00 ,2757623808.00 ,2793705472.00 ,2730254336.00 ,2776743936.00 ,2801172480.00 ,2787299328.00 ,2774298624.00 ,2716950528.00 ,2728996864.00 ,2731872256.00 ,2641813504.00 ,2744766464.00 ,2752745472.00 ,2774556672.00 ,2829004800.00 ,2749997056.00 ,2686697472.00 ,2775113728.00 ,2764693504.00 ,2767556608.00 ,2806640640.00 ,2802765824.00 ,2773045248.00 ,2767511552.00 ,2829946880.00 ,2773057536.00 ,2682593280.00 ,2776788992.00 ,2759602176.00 ,2809438208.00 ,2747949056.00 ,2734469120.00 ,2586185728.00 ,2792267776.00 ,2793418752.00 ,2794610688.00 ,2818060288.00 ,2778701824.00 ,2822168576.00 ,2606931968.00 ,2776649728.00 ,2774073344.00 ,2598850560.00 ,2805612544.00 ,2592948224.00 ,2814197760.00 ,2536194048.00 ,2737434624.00 ,2893836288.00 ,2781888512.00 ,2790461440.00 ,2826231808.00 ,2755375104.00 ,2765504512.00 ,2780946432.00 ,2745532416.00 ,2775449600.00 ,2848935936.00 ,2683301888.00 ,,175262789632.00 
11:29:30,9687097344.00 ,2934947840.00 ,2756173824.00 ,2790436864.00 ,2727559168.00 ,2777600000.00 ,2800459776.00 ,2784735232.00 ,2775826432.00 ,2715660288.00 ,2731659264.00 ,2731089920.00 ,2640388096.00 ,2741219328.00 ,2753818624.00 ,2772443136.00 ,2829807616.00 ,2751647744.00 ,2692960256.00 ,2771873792.00 ,2763325440.00 ,2767138816.00 ,2805800960.00 ,2799636480.00 ,2768621568.00 ,2766331904.00 ,2829021184.00 ,2772455424.00 ,2680152064.00 ,2776211456.00 ,2759127040.00 ,2791972864.00 ,2743312384.00 ,2733211648.00 ,2582376448.00 ,2787225600.00 ,2790576128.00 ,2789068800.00 ,2813857792.00 ,2771169280.00 ,2822234112.00 ,2605445120.00 ,2763268096.00 ,2768900096.00 ,2599075840.00 ,2803666944.00 ,2591363072.00 ,2810974208.00 ,2536329216.00 ,2733744128.00 ,2891010048.00 ,2780147712.00 ,2791739392.00 ,2826911744.00 ,2752155648.00 ,2765697024.00 ,2777821184.00 ,2746556416.00 ,2776481792.00 ,2846027776.00 ,2683822080.00 ,,175131369472.00 
11:29:45,9689083904.00 ,2931335168.00 ,2757447680.00 ,2793406464.00 ,2732142592.00 ,2777325568.00 ,2800603136.00 ,2800697344.00 ,2775584768.00 ,2716577792.00 ,2727067648.00 ,2732838912.00 ,2640224256.00 ,2744987648.00 ,2756345856.00 ,2775040000.00 ,2830307328.00 ,2753097728.00 ,2685923328.00 ,2773827584.00 ,2763534336.00 ,2765574144.00 ,2806710272.00 ,2800779264.00 ,2767060992.00 ,2766372864.00 ,2828361728.00 ,2768998400.00 ,2683666432.00 ,2778013696.00 ,2759647232.00 ,2793836544.00 ,2748452864.00 ,2733506560.00 ,2585739264.00 ,2791337984.00 ,2792919040.00 ,2792165376.00 ,2830389248.00 ,2781200384.00 ,2819420160.00 ,2606084096.00 ,2766012416.00 ,2770145280.00 ,2596134912.00 ,2802962432.00 ,2592305152.00 ,2824036352.00 ,2535882752.00 ,2736136192.00 ,2894094336.00 ,2783387648.00 ,2789056512.00 ,2827497472.00 ,2753073152.00 ,2765385728.00 ,2781114368.00 ,2745352192.00 ,2777546752.00 ,2846924800.00 ,2683461632.00 ,,175228145664.00 
11:30:00,9689886720.00 ,2942562304.00 ,2758983680.00 ,2793086976.00 ,2732204032.00 ,2775048192.00 ,2804740096.00 ,2787004416.00 ,2773798912.00 ,2716577792.00 ,2728722432.00 ,2731937792.00 ,2649755648.00 ,2746048512.00 ,2753560576.00 ,2776825856.00 ,2834661376.00 ,2750291968.00 ,2685480960.00 ,2774171648.00 ,2763722752.00 ,2763329536.00 ,2811076608.00 ,2802700288.00 ,2775941120.00 ,2761887744.00 ,2828062720.00 ,2770001920.00 ,2681311232.00 ,2778816512.00 ,2760941568.00 ,2793299968.00 ,2746556416.00 ,2733236224.00 ,2586136576.00 ,2795868160.00 ,2794676224.00 ,2792398848.00 ,2816962560.00 ,2779672576.00 ,2818588672.00 ,2603945984.00 ,2766995456.00 ,2772000768.00 ,2598539264.00 ,2804256768.00 ,2592210944.00 ,2813255680.00 ,2534068224.00 ,2736930816.00 ,2895998976.00 ,2783711232.00 ,2790178816.00 ,2827812864.00 ,2752634880.00 ,2761981952.00 ,2779107328.00 ,2745704448.00 ,2775138304.00 ,2842853376.00 ,2681708544.00 ,,175219572736.00 
11:30:15,9680855040.00 ,2924933120.00 ,2757148672.00 ,2795573248.00 ,2732560384.00 ,2776096768.00 ,2807394304.00 ,2789892096.00 ,2778972160.00 ,2723995648.00 ,2729869312.00 ,2734108672.00 ,2640257024.00 ,2745262080.00 ,2758078464.00 ,2777014272.00 ,2830077952.00 ,2762526720.00 ,2684178432.00 ,2775969792.00 ,2764218368.00 ,2766426112.00 ,2807746560.00 ,2803847168.00 ,2776375296.00 ,2766954496.00 ,2831982592.00 ,2772484096.00 ,2682617856.00 ,2789851136.00 ,2761830400.00 ,2794213376.00 ,2747211776.00 ,2732675072.00 ,2585776128.00 ,2795823104.00 ,2797846528.00 ,2792472576.00 ,2815774720.00 ,2780925952.00 ,2818535424.00 ,2607104000.00 ,2768596992.00 ,2772541440.00 ,2606456832.00 ,2805518336.00 ,2589913088.00 ,2814459904.00 ,2535391232.00 ,2742988800.00 ,2894782464.00 ,2782691328.00 ,2795855872.00 ,2826223616.00 ,2754805760.00 ,2764972032.00 ,2780254208.00 ,2745962496.00 ,2775035904.00 ,2848452608.00 ,2681933824.00 ,,175284293632.00 
11:30:30,9871151104.00 ,2932678656.00 ,2755350528.00 ,2789691392.00 ,2729361408.00 ,2780471296.00 ,2802126848.00 ,2786357248.00 ,2778898432.00 ,2720841728.00 ,2726461440.00 ,2733498368.00 ,2639347712.00 ,2739765248.00 ,2757763072.00 ,2769850368.00 ,2830299136.00 ,2751901696.00 ,2683080704.00 ,2773032960.00 ,2759229440.00 ,2765664256.00 ,2806493184.00 ,2800476160.00 ,2774433792.00 ,2767708160.00 ,2831151104.00 ,2773725184.00 ,2682564608.00 ,2779246592.00 ,2759593984.00 ,2791538688.00 ,2756210688.00 ,2731376640.00 ,2586075136.00 ,2792562688.00 ,2793795584.00 ,2788114432.00 ,2812968960.00 ,2774364160.00 ,2826883072.00 ,2621386752.00 ,2765017088.00 ,2767851520.00 ,2607321088.00 ,2804006912.00 ,2594717696.00 ,2811473920.00 ,2534944768.00 ,2733522944.00 ,2896859136.00 ,2780897280.00 ,2788605952.00 ,2822868992.00 ,2751963136.00 ,2765766656.00 ,2780905472.00 ,2747383808.00 ,2775707648.00 ,2849566720.00 ,2682499072.00 ,,175389372416.00 
11:30:45,9694900224.00 ,2936934400.00 ,2757480448.00 ,2793254912.00 ,2729648128.00 ,2773721088.00 ,2804989952.00 ,2788208640.00 ,2783952896.00 ,2722754560.00 ,2726858752.00 ,2733445120.00 ,2639036416.00 ,2744315904.00 ,2753507328.00 ,2774724608.00 ,2829336576.00 ,2750476288.00 ,2686521344.00 ,2773299200.00 ,2761232384.00 ,2776055808.00 ,2804518912.00 ,2800898048.00 ,2773819392.00 ,2767028224.00 ,2832060416.00 ,2772176896.00 ,2681561088.00 ,2779467776.00 ,2769690624.00 ,2795520000.00 ,2749308928.00 ,2734006272.00 ,2586079232.00 ,2795470848.00 ,2793508864.00 ,2801840128.00 ,2816233472.00 ,2778075136.00 ,2820820992.00 ,2608377856.00 ,2766319616.00 ,2772148224.00 ,2603540480.00 ,2804822016.00 ,2590826496.00 ,2813333504.00 ,2535018496.00 ,2735628288.00 ,2895953920.00 ,2782932992.00 ,2792001536.00 ,2827128832.00 ,2753662976.00 ,2768039936.00 ,2782724096.00 ,2747441152.00 ,2776625152.00 ,2848595968.00 ,2686713856.00 ,,175278575616.00 
11:31:00,9688137728.00 ,2933784576.00 ,2756550656.00 ,2792779776.00 ,2731401216.00 ,2774499328.00 ,2803691520.00 ,2788605952.00 ,2777718784.00 ,2724278272.00 ,2729353216.00 ,2733359104.00 ,2641428480.00 ,2746646528.00 ,2755026944.00 ,2775166976.00 ,2830450688.00 ,2749177856.00 ,2687279104.00 ,2776416256.00 ,2760323072.00 ,2765279232.00 ,2795356160.00 ,2816135168.00 ,2777538560.00 ,2763595776.00 ,2833510400.00 ,2772246528.00 ,2681892864.00 ,2778353664.00 ,2760830976.00 ,2796158976.00 ,2750357504.00 ,2733707264.00 ,2586415104.00 ,2794008576.00 ,2798276608.00 ,2791944192.00 ,2818273280.00 ,2778521600.00 ,2818535424.00 ,2607579136.00 ,2769694720.00 ,2772480000.00 ,2605711360.00 ,2816581632.00 ,2592161792.00 ,2812448768.00 ,2535260160.00 ,2735423488.00 ,2895413248.00 ,2782638080.00 ,2789756928.00 ,2826420224.00 ,2752036864.00 ,2764959744.00 ,2778509312.00 ,2748850176.00 ,2774777856.00 ,2845126656.00 ,2683031552.00 ,,175255875584.00 
11:31:15,9903419392.00 ,2935975936.00 ,2759876608.00 ,2793213952.00 ,2732036096.00 ,2777063424.00 ,2805055488.00 ,2790498304.00 ,2778165248.00 ,2722164736.00 ,2729558016.00 ,2736185344.00 ,2642006016.00 ,2756472832.00 ,2755792896.00 ,2776858624.00 ,2829570048.00 ,2753687552.00 ,2686967808.00 ,2775588864.00 ,2762321920.00 ,2767532032.00 ,2797191168.00 ,2803482624.00 ,2776182784.00 ,2779168768.00 ,2834927616.00 ,2773942272.00 ,2683408384.00 ,2781618176.00 ,2761637888.00 ,2797260800.00 ,2748637184.00 ,2739142656.00 ,2600812544.00 ,2794147840.00 ,2799726592.00 ,2795634688.00 ,2817335296.00 ,2780852224.00 ,2821840896.00 ,2610237440.00 ,2770935808.00 ,2774204416.00 ,2606272512.00 ,2807054336.00 ,2594930688.00 ,2815352832.00 ,2545385472.00 ,2739761152.00 ,2896093184.00 ,2786828288.00 ,2790768640.00 ,2828517376.00 ,2756263936.00 ,2766614528.00 ,2780168192.00 ,2749423616.00 ,2776944640.00 ,2849112064.00 ,2685321216.00 ,,175587151872.00 
11:31:30,9703325696.00 ,2935283712.00 ,2759233536.00 ,2793377792.00 ,2732548096.00 ,2775904256.00 ,2803699712.00 ,2786594816.00 ,2780831744.00 ,2722881536.00 ,2729541632.00 ,2735828992.00 ,2639253504.00 ,2746273792.00 ,2756104192.00 ,2774777856.00 ,2828603392.00 ,2753101824.00 ,2686681088.00 ,2776711168.00 ,2761109504.00 ,2765914112.00 ,2797035520.00 ,2802212864.00 ,2778890240.00 ,2767314944.00 ,2833166336.00 ,2771976192.00 ,2685526016.00 ,2781507584.00 ,2760585216.00 ,2794467328.00 ,2750337024.00 ,2737852416.00 ,2591002624.00 ,2792001536.00 ,2804498432.00 ,2793070592.00 ,2817949696.00 ,2779156480.00 ,2822631424.00 ,2611875840.00 ,2768195584.00 ,2767212544.00 ,2607935488.00 ,2810474496.00 ,2592903168.00 ,2812497920.00 ,2534514688.00 ,2738237440.00 ,2896130048.00 ,2784616448.00 ,2791325696.00 ,2828386304.00 ,2761187328.00 ,2766626816.00 ,2782187520.00 ,2751873024.00 ,2793705472.00 ,2850156544.00 ,2686668800.00 ,,175345475584.00 
11:31:45,9696018432.00 ,2929750016.00 ,2767998976.00 ,2808377344.00 ,2730991616.00 ,2778624000.00 ,2806288384.00 ,2788425728.00 ,2778976256.00 ,2723262464.00 ,2728656896.00 ,2735640576.00 ,2641289216.00 ,2749730816.00 ,2765791232.00 ,2776367104.00 ,2830794752.00 ,2753277952.00 ,2687188992.00 ,2777980928.00 ,2762526720.00 ,2769473536.00 ,2796400640.00 ,2803802112.00 ,2777387008.00 ,2766704640.00 ,2833788928.00 ,2774519808.00 ,2682261504.00 ,2780700672.00 ,2762096640.00 ,2798346240.00 ,2750091264.00 ,2736177152.00 ,2601345024.00 ,2795589632.00 ,2797039616.00 ,2793218048.00 ,2817560576.00 ,2781958144.00 ,2819383296.00 ,2612957184.00 ,2771034112.00 ,2771652608.00 ,2605510656.00 ,2810912768.00 ,2594537472.00 ,2815262720.00 ,2537836544.00 ,2738229248.00 ,2898055168.00 ,2788741120.00 ,2791968768.00 ,2827800576.00 ,2755072000.00 ,2770382848.00 ,2784604160.00 ,2746888192.00 ,2778615808.00 ,2850906112.00 ,2686603264.00 ,,175393374208.00 
11:32:00,9791602688.00 ,2941493248.00 ,2761760768.00 ,2794311680.00 ,2734452736.00 ,2777186304.00 ,2806374400.00 ,2789040128.00 ,2779860992.00 ,2724519936.00 ,2729865216.00 ,2734161920.00 ,2639495168.00 ,2751836160.00 ,2756354048.00 ,2777014272.00 ,2832994304.00 ,2751643648.00 ,2687713280.00 ,2775830528.00 ,2763198464.00 ,2767114240.00 ,2798034944.00 ,2803404800.00 ,2780762112.00 ,2765131776.00 ,2835230720.00 ,2775027712.00 ,2684297216.00 ,2777575424.00 ,2763026432.00 ,2797834240.00 ,2751401984.00 ,2744864768.00 ,2590318592.00 ,2796445696.00 ,2799173632.00 ,2794078208.00 ,2818719744.00 ,2788941824.00 ,2820538368.00 ,2607579136.00 ,2782666752.00 ,2774904832.00 ,2606788608.00 ,2808778752.00 ,2595422208.00 ,2814517248.00 ,2538881024.00 ,2740858880.00 ,2897317888.00 ,2777620480.00 ,2793107456.00 ,2828500992.00 ,2755461120.00 ,2766917632.00 ,2780692480.00 ,2749054976.00 ,2776748032.00 ,2863796224.00 ,2682527744.00 ,,175494774784.00 
